what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1446622607355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622610269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622612018
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1446622612046
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1446622620053
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1446622620095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622632354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622653078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622659467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622661312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1446622701657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446622730071
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446622739819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1446622742634
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1446622747165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622751857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622753417
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1446622753445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622755042
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1446622761398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622761441
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1446622761452
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1446622818710
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1446622825789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446622840995
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1446622850232
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1446622853664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1446622854800
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1446622867401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622870977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446622872369
