what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1449213299190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449213301290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213304990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213307666
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449213307694
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449213386115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213417485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213898040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213898644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213952579
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1449213958636
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1449213959140
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1449213959268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449213965464
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1449213969573
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1449213969825
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1449213969865
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1449213974669
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1449213979657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449213984477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449214156885
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1449214160985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449214163873
